ok_3d,blocks,g_diag,g_off,eps,phase_pi,beta,rel_cut,tol_rel_blocks,seesaw_M,theta12,theta13,theta23,ue3,um3,ut3,m_light,dm21,dm31,score,note
True,"[[0, 1, 2]]",0.8945,1.0,0.012,0.0775,1.5,0.15,0.03,1000000.0,32.65166904291515,11.207047932413843,45.664720168123054,0.1943550166770123,0.7016233903874387,0.6855295366019005,7.633019091331e-08;8.127578712457e-08;9.756476250769e-08,7.794555278562881e-16,3.692584838318793e-15,21.391948888950957,
True,"[[0, 1, 2]]",0.8945,1.0,0.012,0.08,1.5,0.15,0.03,1000000.0,33.139473798506295,10.914631054237875,46.749487496235716,0.18934618986693522,0.7151890074350596,0.6727946967885757,7.626369708570e-08;8.134572430187e-08;9.834228046156e-08,8.00975369016202e-16,3.855052633199969e-15,19.20113115287686,
True,"[[0, 1, 2]]",0.8945,1.0,0.012,0.0825,1.5,0.15,0.03,1000000.0,33.2024345755426,11.31709861693562,45.96045677010559,0.19623877756342145,0.7048827862253487,0.681638173713521,7.623736410247e-08;8.122242621710e-08;9.823391336481e-08,7.849468352998035e-16,3.837766049673033e-15,23.109383986643078,
True,"[[0, 1, 2]]",0.8945,1.0,0.012,0.085,1.5,0.15,0.03,1000000.0,37.77267385196811,11.614580268098566,45.1865657510254,0.2013271907553486,0.694879747756243,0.6903691030316182,7.595317218016e-08;8.057689030206e-08;9.831141454421e-08,7.23750886520986e-16,3.896249865454371e-15,46.418165973568954,
True,"[[0, 1, 2]]",0.8945,1.0,0.013,0.06,1.5,0.15,0.03,1000000.0,26.39117941624212,10.28865388909513,46.3915472150073,0.17860737581667357,0.7124273759556428,0.6786358664945017,7.682835690768e-08;8.245844249991e-08;9.566409964221e-08,8.967983143771906e-16,3.249023535221197e-15,,outside_angle_window
True,"[[0, 1, 2]]",0.8945,1.0,0.013,0.0625,1.5,0.15,0.03,1000000.0,27.6117839300164,10.098258052429166,47.21912694418553,0.1753367944359236,0.722586559137212,0.6686745643966748,7.674310136064e-08;8.232894865775e-08;9.631496534661e-08,8.885521806415658e-16,3.3870689432694003e-15,,outside_angle_window
True,"[[0, 1, 2]]",0.8945,1.0,0.013,0.065,1.5,0.15,0.03,1000000.0,29.463596891271457,10.50941157014674,45.80184449225044,0.1823970353224737,0.7049064699689044,0.6854474378837914,7.663874849823e-08;8.182898512963e-08;9.638358652319e-08,8.224850359700092e-16,3.416297979697666e-15,27.075781656790813,
True,"[[0, 1, 2]]",0.8945,1.0,0.013,0.0675,1.5,0.15,0.03,1000000.0,29.495610733923552,10.40415646858762,47.00030780843241,0.18059049704536168,0.719332660213054,0.6707813327214938,7.659330966889e-08;8.196141783514e-08;9.680564613982e-08,8.511389275120653e-16,3.5047980385136015e-15,29.01042855896831,
True,"[[0, 1, 2]]",0.8945,1.0,0.013,0.07,1.5,0.15,0.03,1000000.0,29.396375465792985,10.709173399133602,46.41025591615586,0.18582393522778495,0.7116802820264114,0.6774811003055147,7.657478068635e-08;8.189484582308e-08;9.687335395495e-08,8.430687352235363e-16,3.520749669319595e-15,31.36366844279532,
True,"[[0, 1, 2]]",0.8945,1.0,0.013,0.0725,1.5,0.15,0.03,1000000.0,30.026073287802905,10.665178300302241,46.130816443668415,0.18506939495265223,0.7084703189372914,0.6810426757822564,7.653304698034e-08;8.176119220108e-08;9.749069838145e-08,8.275852700466719e-16,3.6471289908086266e-15,25.45701152466573,
True,"[[0, 1, 2]]",0.8945,1.0,0.013,0.075,1.5,0.15,0.03,1000000.0,32.624387081480194,10.905518278709103,46.318716833375056,0.18919001665038085,0.7101322948797215,0.6781734743917603,7.634860700943e-08;8.138506609930e-08;9.749715327723e-08,7.944191917062266e-16,3.67658510488225e-15,18.286833086386903,
True,"[[0, 1, 2]]",0.8945,1.0,0.013,0.0775,1.5,0.15,0.03,1000000.0,32.23067564542988,10.994202649587686,46.54646592131219,0.190709670561368,0.7126089657453634,0.6751431577773709,7.633563110899e-08;8.145827538310e-08;9.776421634848e-08,8.083220515803449e-16,3.730713421424955e-15,20.955495273848875,
True,"[[0, 1, 2]]",0.8945,1.0,0.013,0.08,1.5,0.15,0.03,1000000.0,32.20316521008815,11.169771204101824,46.135467493259775,0.1937167801017654,0.7073230354037096,0.6798293408600345,7.631720511373e-08;8.140329151579e-08;9.799964565314e-08,8.021800732320246e-16,3.779614751768904e-15,22.532872066885794,
True,"[[0, 1, 2]]",0.8945,1.0,0.013,0.0825,1.5,0.15,0.03,1000000.0,35.46900569375531,11.330015403566971,45.56585317486529,0.1964598295974541,0.7001399664090402,0.6864456007515736,7.611742841277e-08;8.090611772307e-08;9.828740988251e-08,7.519369768459739e-16,3.866552033239192e-15,26.959926687435814,
True,"[[0, 1, 2]]",0.8945,1.0,0.013,0.085,1.5,0.15,0.03,1000000.0,34.262363786690706,11.156856692992358,46.55623455826858,0.19349564409713096,0.7123281121472377,0.6746466455560945,7.613901093497e-08;8.117173556769e-08;9.886844921112e-08,7.917016689151943e-16,3.977821263255389e-15,22.778085746444393,
True,"[[0, 1, 2]]",0.8955,1.0,0.01,0.06,1.5,0.15,0.03,1000000.0,23.78473128893194,9.456570532917757,47.78440543411507,0.16429996666408575,0.7305570054635437,0.6627910551012468,7.653957503213e-08;8.276049002685e-08;9.643201129925e-08,9.909921633849796e-16,3.4408262571186897e-15,,outside_angle_window
True,"[[0, 1, 2]]",0.8955,1.0,0.01,0.0625,1.5,0.15,0.03,1000000.0,24.80844952653281,9.687142356041639,46.983564940272835,0.1682681753623241,0.7207326467651362,0.6724806860029963,7.647452185364e-08;8.241248190878e-08;9.669309779726e-08,9.434646816222756e-16,3.5012026688876806e-15,,outside_angle_window
True,"[[0, 1, 2]]",0.8955,1.0,0.01,0.065,1.5,0.15,0.03,1000000.0,25.931974551303412,10.203781151037438,45.87330519474484,0.17714969048133913,0.7064491714644061,0.6852354013764341,7.639447207477e-08;8.200985780577e-08;9.646668081171e-08,8.895014137404602e-16,3.4697051432453393e-15,,outside_angle_window
True,"[[0, 1, 2]]",0.8955,1.0,0.01,0.0675,1.5,0.15,0.03,1000000.0,26.649667108804017,10.210754070127074,46.94731504918078,0.17726946474246774,0.7191532924839724,0.6718586747071768,7.631709903716e-08;8.200296207877e-08;9.672425558505e-08,9.001861842444993e-16,3.5312820130335746e-15,,outside_angle_window
True,"[[0, 1, 2]]",0.8955,1.0,0.01,0.07,1.5,0.15,0.03,1000000.0,26.729593965893343,10.276327579348933,46.50714057902632,0.1783956962694747,0.7138229217212363,0.6772236055969925,7.630064787116e-08;8.192977194681e-08;9.719599756851e-08,8.906986656972082e-16,3.625273077779291e-15,,outside_angle_window
True,"[[0, 1, 2]]",0.8955,1.0,0.01,0.0725,1.5,0.15,0.03,1000000.0,27.70644045710679,10.519866262085285,45.946487302997085,0.18257644016024074,0.7066106983195298,0.6836425707332031,7.623125895538e-08;8.166226681307e-08;9.734899242894e-08,8.575209791263575e-16,3.6656214850070235e-15,,outside_angle_window
True,"[[0, 1, 2]]",0.8955,1.0,0.01,0.075,1.5,0.15,0.03,1000000.0,28.80027289657863,10.522459708039095,45.979858765693734,0.18262094332855666,0.7070028170671224,0.6832251515546276,7.615612586449e-08;8.147443944886e-08;9.782767223147e-08,8.383287768182768e-16,3.7704979475407226e-15,33.20516661375728,
True,"[[0, 1, 2]]",0.8955,1.0,0.01,0.0775,1.5,0.15,0.03,1000000.0,28.431253792953875,10.461841782124019,46.5965744201297,0.18158065059388098,0.714455736538735,0.6757081232726891,7.614228038080e-08;8.162089383664e-08;9.830851837513e-08,8.643234491032276e-16,3.866917923525255e-15,37.63685321403595,
True,"[[0, 1, 2]]",0.8955,1.0,0.01,0.08,1.5,0.15,0.03,1000000.0,29.711766171571043,10.83817575966911,45.82365728202876,0.1880357637688383,0.7044051495536484,0.6844384098120688,7.605202642564e-08;8.128501014313e-08;9.822627297965e-08,8.233421505226189e-16,3.864489980025182e-15,29.309772284917912,
True,"[[0, 1, 2]]",0.8955,1.0,0.01,0.0825,1.5,0.15,0.03,1000000.0,29.07409427179496,10.851552042169738,46.426410084650335,0.18826505439367966,0.7115345213170575,0.6769600389004898,7.604509959553e-08;8.146834021235e-08;9.855632007477e-08,8.542332844615913e-16,3.930491054187686e-15,35.95656589470551,
True,"[[0, 1, 2]]",0.8955,1.0,0.01,0.085,1.5,0.15,0.03,1000000.0,31.380651846916077,11.006959185705604,45.923612583362434,0.19092822309736837,0.7051971086049054,0.6828202191207174,7.590606067927e-08;8.102898082229e-08;9.883600253154e-08,8.039656852540514e-16,4.0068253485685785e-15,22.31118473246663,
True,"[[0, 1, 2]]",0.8955,1.0,0.011,0.06,1.5,0.15,0.03,1000000.0,24.913975372372203,9.71019389950885,46.865864345401704,0.16866475040993748,0.7193002132833973,0.6739134997457144,7.648581611638e-08;8.238626879425e-08;9.615402272400e-08,9.374172188496466e-16,3.3955160190181635e-15,,outside_angle_window
True,"[[0, 1, 2]]",0.8955,1.0,0.011,0.0625,1.5,0.15,0.03,1000000.0,26.186343869144043,9.968778451050657,46.47031166060243,0.17311151162691102,0.7140714481225429,0.6783320510769963,7.639968565567e-08;8.205954118774e-08;9.627024495620e-08,8.968563316574323e-16,3.4310480956424372e-15,,outside_angle_window
True,"[[0, 1, 2]]",0.8955,1.0,0.011,0.065,1.5,0.15,0.03,1000000.0,26.458183787262847,10.153004518453702,46.09779985956695,0.17627741812633022,0.7092414505638635,0.6825707557906981,7.636562405295e-08;8.195132632791e-08;9.651389844207e-08,8.843113499064262e-16,3.4832240554888554e-15,,outside_angle_window
True,"[[0, 1, 2]]",0.8955,1.0,0.011,0.0675,1.5,0.15,0.03,1000000.0,26.467439157535654,9.992376780651679,46.90608252057785,0.17351714718576777,0.7191577662167685,0.6728327481049979,7.633924807131e-08;8.205951902589e-08;9.714962817893e-08,9.060838666665728e-16,3.610369459210106e-15,,outside_angle_window
True,"[[0, 1, 2]]",0.8955,1.0,0.011,0.07,1.5,0.15,0.03,1000000.0,27.3776111177432,10.356931204547385,46.35874448380372,0.17977975123293924,0.7118841970306207,0.6788962594274577,7.626476839274e-08;8.179836452819e-08;9.707529752932e-08,8.74657541488629e-16,3.607298492407833e-15,,outside_angle_window
True,"[[0, 1, 2]]",0.8955,1.0,0.011,0.0725,1.5,0.15,0.03,1000000.0,28.773034264588272,10.38572297826473,46.63937442760922,0.18027405229004637,0.715135049365594,0.6753392682494467,7.616549779666e-08;8.158212694870e-08;9.745665513323e-08,8.544603828605927e-16,3.696616575144742e-15,33.662780095881196,
True,"[[0, 1, 2]]",0.8955,1.0,0.011,0.075,1.5,0.15,0.03,1000000.0,29.046357505611294,10.510226848009639,46.18408710204858,0.182411025890239,0.7094617650990653,0.6807277146525563,7.613633122027e-08;8.147296103817e-08;9.780861923379e-08,8.41102448644702e-16,3.769785064736936e-15,31.30316506675543,
True,"[[0, 1, 2]]",0.8955,1.0,0.011,0.0775,1.5,0.15,0.03,1000000.0,30.41300462777855,10.711786322869747,45.94025385608288,0.1858687448724653,0.7060928752838243,0.68329031981498,7.603818056146e-08;8.121184662212e-08;9.796076144263e-08,8.135591286786532e-16,3.8145058793240185e-15,23.185143087930253,
True,"[[0, 1, 2]]",0.8955,1.0,0.011,0.08,1.5,0.15,0.03,1000000.0,30.376426080341023,10.816658901393744,46.38877749548947,0.18766690931114358,0.7111726134426738,0.6775061955721301,7.599788834345e-08;8.126553012176e-08;9.815085425640e-08,8.284073533062849e-16,3.8579111585978836e-15,25.811432235004315,
True,"[[0, 1, 2]]",0.8955,1.0,0.011,0.0825,1.5,0.15,0.03,1000000.0,32.815041157043424,10.90468282047754,46.257650692574536,0.18917569846796722,0.7094110838001834,0.6789318590922866,7.584019780371e-08;8.088664418436e-08;9.848844251623e-08,7.909136045000707e-16,3.9482377063666684e-15,17.85855082149923,
True,"[[0, 1, 2]]",0.8955,1.0,0.011,0.085,1.5,0.15,0.03,1000000.0,32.82810889732844,11.18321812376258,45.60710208988735,0.19394702211326817,0.7009913499916886,0.6862912500171671,7.582148938885e-08;8.078916637319e-08;9.856141080011e-08,7.779911501318893e-16,3.965453445765314e-15,20.714680005666885,
True,"[[0, 1, 2]]",0.8955,1.0,0.012,0.06,1.5,0.15,0.03,1000000.0,25.870548676468996,9.76891103750779,46.82093637148986,0.1696747871229089,0.7186451268876748,0.6743586940310754,7.643537456869e-08;8.218931984846e-08;9.605422338195e-08,9.127178116973865e-16,3.3840473440538906e-15,,outside_angle_window
True,"[[0, 1, 2]]",0.8955,1.0,0.012,0.0625,1.5,0.15,0.03,1000000.0,26.508761977645786,10.059098696481662,46.657305059171144,0.1746638816508899,0.7160821273332557,0.6758098218881011,7.637261642129e-08;8.202931356271e-08;9.606348949565e-08,8.960317445369222e-16,3.395417475047215e-15,,outside_angle_window
True,"[[0, 1, 2]]",0.8955,1.0,0.012,0.065,1.5,0.15,0.03,1000000.0,25.112218919587214,9.872525522131834,47.3845693957253,0.1714567008091968,0.7250170889022023,0.6670478397741096,7.641981826800e-08;8.242507482611e-08;9.676099273135e-08,9.53904335974943e-16,3.5227010902413615e-15,,outside_angle_window
True,"[[0, 1, 2]]",0.8955,1.0,0.012,0.0675,1.5,0.15,0.03,1000000.0,27.67682536269148,10.279029763540997,45.91623924934569,0.17844210154828138,0.7067947150925429,0.6845433858508809,7.628226201273e-08;8.170762053197e-08;9.681870796328e-08,8.571517552173523e-16,3.554878713900037e-15,,outside_angle_window
True,"[[0, 1, 2]]",0.8955,1.0,0.012,0.07,1.5,0.15,0.03,1000000.0,28.53448140279101,10.303103691176142,46.11929455258055,0.17885551154244586,0.7091621778790502,0.6819821929175538,7.621411268916e-08;8.157848365829e-08;9.722817313516e-08,8.464580229900056e-16,3.644726678204918e-15,33.62777806391644,
True,"[[0, 1, 2]]",0.8955,1.0,0.012,0.0725,1.5,0.15,0.03,1000000.0,26.889195872655495,10.556204887755122,46.11043743893105,0.1831999717317229,0.7084804317767802,0.6815374150747594,7.626128098967e-08;8.186398581852e-08;9.724711252439e-08,8.859291959100062e-16,3.641217916146568e-15,,outside_angle_window
True,"[[0, 1, 2]]",0.8955,1.0,0.012,0.075,1.5,0.15,0.03,1000000.0,28.825470374504132,10.544118728096644,46.73407889869051,0.18299259445132698,0.7158847017497026,0.6738121430907973,7.612742175773e-08;8.159206977093e-08;9.762589015205e-08,8.618815060248544e-16,3.735430084499421e-15,35.27214380823139,
True,"[[0, 1, 2]]",0.8955,1.0,0.012,0.0775,1.5,0.15,0.03,1000000.0,30.291040865355505,10.780628397801138,45.75359556766421,0.18704919429182681,0.703702621810103,0.6854306813765106,7.604333002176e-08;8.121685757630e-08;9.786922355081e-08,8.135899137709656e-16,3.795796877640391e-15,24.49895380838286,
True,"[[0, 1, 2]]",0.8955,1.0,0.012,0.08,1.5,0.15,0.03,1000000.0,29.23847008079269,10.863775568376768,46.05261640107261,0.18847457598110273,0.7070740366984611,0.6815597118635969,7.606322321846e-08;8.141767479025e-08;9.813001894898e-08,8.43223841869103e-16,3.843886692545073e-15,33.80037202820332,
True,"[[0, 1, 2]]",0.8955,1.0,0.012,0.0825,1.5,0.15,0.03,1000000.0,31.656388377630453,11.043196770069587,45.75228389798306,0.19154901520046816,0.7030655145765743,0.6848414831103689,7.591018718558e-08;8.099280129073e-08;9.832736857428e-08,7.974773423694378e-16,3.9059148921933365e-15,21.51374392466214,
True,"[[0, 1, 2]]",0.8955,1.0,0.012,0.085,1.5,0.15,0.03,1000000.0,33.756880401460464,11.164596440422015,45.63908803499444,0.19362817347141253,0.7014193993062996,0.6859438437035621,7.576648539274e-08;8.068332317636e-08;9.859045849451e-08,7.69238330013537e-16,3.979518197389578e-15,20.267261844095444,
True,"[[0, 1, 2]]",0.8955,1.0,0.013,0.06,1.5,0.15,0.03,1000000.0,26.03924821671709,9.820561226790144,46.62293048211772,0.17056311276659494,0.7161988874349151,0.6767328706367555,7.642629670857e-08;8.214435859832e-08;9.600314127734e-08,9.06716820943187e-16,3.3756243065306215e-15,,outside_angle_window
True,"[[0, 1, 2]]",0.8955,1.0,0.013,0.0625,1.5,0.15,0.03,1000000.0,26.021714386107814,9.980043123706693,46.18415051549071,0.17330514560061497,0.7106500856705117,0.6818663961838483,7.640941934856e-08;8.208811948131e-08;9.631385821983e-08,9.000599947949718e-16,3.4379599200069108e-15,,outside_angle_window
True,"[[0, 1, 2]]",0.8955,1.0,0.013,0.065,1.5,0.15,0.03,1000000.0,26.43888343500452,10.086767823548096,46.91245009967427,0.17513935528488977,0.7190227960116825,0.6725566333371777,7.634908103178e-08;8.208981055114e-08;9.646099158729e-08,9.095548219237342e-16,3.4755407236059987e-15,,outside_angle_window
True,"[[0, 1, 2]]",0.8955,1.0,0.013,0.0675,1.5,0.15,0.03,1000000.0,28.036491872097155,10.416896984170968,46.18838975946358,0.1808092004990475,0.7097263575357617,0.6808792333694853,7.624646277741e-08;8.168405635639e-08;9.650845004420e-08,8.58761976766823e-16,3.500357843865918e-15,40.08283361174646,
True,"[[0, 1, 2]]",0.8955,1.0,0.013,0.07,1.5,0.15,0.03,1000000.0,28.275497210298372,10.513992007124546,45.8134340509505,0.18247563738709133,0.705034646819724,0.6852946727823478,7.621913210589e-08;8.158971507690e-08;9.689960802758e-08,8.475255073554343e-16,3.5801779369243805e-15,37.91230000691544,
True,"[[0, 1, 2]]",0.8955,1.0,0.013,0.0725,1.5,0.15,0.03,1000000.0,28.768451721856565,10.4621862037692,46.48676227835708,0.18158656195094616,0.7131585825251127,0.67707544386834,7.616033786922e-08;8.158872365892e-08;9.734308440843e-08,8.563227639376094e-16,3.675279017793054e-15,34.06491389764397,
True,"[[0, 1, 2]]",0.8955,1.0,0.013,0.075,1.5,0.15,0.03,1000000.0,29.134411250419713,10.780831322532338,45.77346491715769,0.18705267348619942,0.7039398022359994,0.6851861441750768,7.612020761441e-08;8.142058924945e-08;9.738498686712e-08,8.350263464663634e-16,3.6895496598482045e-15,33.06157113063409,
True,"[[0, 1, 2]]",0.8955,1.0,0.013,0.0775,1.5,0.15,0.03,1000000.0,30.820259886609303,10.882685128261036,45.46306722321118,0.1887986849428315,0.6999793943093824,0.6887553296389286,7.601487797322e-08;8.110874738400e-08;9.773732536649e-08,8.003672289186876e-16,3.774323096511325e-15,22.501444490201862,
True,"[[0, 1, 2]]",0.8955,1.0,0.013,0.08,1.5,0.15,0.03,1000000.0,31.336725672417003,10.934411570243705,45.93896617095553,0.18968516854064327,0.7055532166400407,0.6827987956378521,7.594707689741e-08;8.108432871081e-08;9.801885789532e-08,8.06709873221013e-16,3.839738013841299e-15,21.487190558925008,
True,"[[0, 1, 2]]",0.8955,1.0,0.013,0.0825,1.5,0.15,0.03,1000000.0,32.808739090062964,11.150436056192593,45.34037528467612,0.1933856994607546,0.6978677175256119,0.6896249851039103,7.585102861200e-08;8.078955129607e-08;9.820848690864e-08,7.735730571225659e-16,3.891528359386606e-15,19.979617028219604,
True,"[[0, 1, 2]]",0.8955,1.0,0.013,0.085,1.5,0.15,0.03,1000000.0,34.61818820552044,11.337702719313649,44.688421375466945,0.1965913820974316,0.6895274584864429,0.6970679396430094,7.574017275570e-08;8.046852606616e-08;9.845115976308e-08,7.386099181978327e-16,3.956057089633611e-15,24.06611228134707,
